Date,AMZN,META,GOOG,BA,TSLA,AAPL,WMT,NFLX,XOM,JNJ
2012-01-31,9.722000122070312,,14.448593139648438,74.18000030517578,1.937999963760376,16.3028564453125,20.453332901000977,17.171428680419922,83.73999786376953,65.91000366210938
2012-02-01,8.972999572753906,,14.46652603149414,75.37000274658203,1.972000002861023,16.292499542236328,20.726667404174805,17.567142486572266,83.97000122070312,65.69000244140625
2012-02-02,9.086000442504883,,14.573125839233398,75.22000122070312,2.016666889190674,16.25428581237793,20.64666748046875,17.71428680419922,83.52999877929688,65.58999633789062
2012-02-03,9.383999824523926,,14.852579116821289,76.33999633789062,2.076667070388794,16.417142868041992,20.676666259765625,18.06142807006836,84.91999816894531,65.63999938964844
2012-02-06,9.156999588012695,,15.170388221740723,75.45999908447266,2.119999885559082,16.570356369018555,20.626667022705078,18.46428680419922,85.75,65.19000244140625
2012-02-07,9.209500312805176,,15.112604141235352,75.19999694824219,2.1066670417785645,16.743928909301758,20.56333351135254,18.268571853637695,86.33999633789062,65.26000213623047
2012-02-08,9.27400016784668,,15.189316749572754,75.45999908447266,2.128667116165161,17.0242862701416,20.540000915527344,17.71428680419922,85.31999969482422,65.23999786376953
2012-02-09,9.24899959564209,,15.229415893554688,75.9000015258789,2.171999931335449,17.61321449279785,20.65333366394043,17.834285736083984,84.87999725341797,64.88999938964844
2012-02-10,9.277000427246094,,15.091184616088867,74.94999694824219,2.0733330249786377,17.622142791748047,20.633333206176758,17.704286575317383,83.80000305175781,64.5999984741211
2012-02-13,9.579500198364258,,15.247846603393555,74.8499984741211,2.0993330478668213,17.950000762939453,20.59666633605957,16.899999618530273,84.41999816894531,64.68000030517578
2012-02-14,9.5649995803833,,15.187074661254883,75.55999755859375,2.2113330364227295,18.19499969482422,20.739999771118164,17.58142852783203,84.66999816894531,64.61000061035156
2012-02-15,9.22350025177002,,15.082467079162598,75.20999908447266,2.240000009536743,17.773929595947266,20.586666107177734,17.437143325805664,84.12000274658203,64.6500015258789
2012-02-16,8.996500015258789,,15.106377601623535,75.2699966430664,2.2786669731140137,17.936071395874023,20.68000030517578,17.415714263916016,85.41000366210938,64.91999816894531
2012-02-17,9.125,,15.059553146362305,75.3499984741211,2.3313329219818115,17.932857513427734,20.82666778564453,17.407142639160156,85.62000274658203,64.98999786376953
2012-02-21,9.11299991607666,,15.292678833007812,75.72000122070312,2.299999952316284,18.387500762939453,20.023332595825195,16.77142906188965,86.56999969482422,65.04000091552734
2012-02-22,9.029000282287598,,15.141744613647461,76.05999755859375,2.2813329696655273,18.322856903076172,19.53333282470703,16.05714225769043,86.91999816894531,65.0
2012-02-23,8.944499969482422,,15.096165657043457,75.8499984741211,2.302000045776367,18.4424991607666,19.51333236694336,16.141429901123047,87.0199966430664,65.0999984741211
2012-02-24,8.956500053405762,,15.19056224822998,76.05999755859375,2.25,18.657499313354492,19.59666633605957,15.95285701751709,87.33999633789062,64.45999908447266
2012-02-27,8.92650032043457,,15.175867080688477,75.20999908447266,2.2413330078125,18.777143478393555,19.48666763305664,15.630000114440918,87.2300033569336,64.44999694824219
2012-02-28,9.1899995803833,,15.402018547058105,75.16000366210938,2.253999948501587,19.12178611755371,19.643333435058594,16.18857192993164,87.13999938964844,65.18000030517578
